date,oil,inflation,employment,iip,gold,libor,cad,m1,pound,lagged_1_oil,lagged_2_oil,lagged_1_inflation,lagged_2_inflation,lagged_1_employment,lagged_2_employment,lagged_1_iip,lagged_2_iip,lagged_1_gold,lagged_2_gold,lagged_1_libor,lagged_2_libor,lagged_1_cad,lagged_2_cad,lagged_1_m1,lagged_2_m1,rolling_mean_oil,rolling_mean_inflation,rolling_mean_employment,rolling_mean_iip,rolling_mean_gold,rolling_mean_libor,rolling_mean_cad,rolling_mean_m1
1998-09-01,29.28,5.151,71.6,74.09111,524.21,0.18,2349,24.94347,1.68095238095238,24.23,25.85,5.5706,5.8319,71.6,71.4,74.62185,74.94029,515.94,532.73,0.18,0.19,-2064,-2064,24.85464,24.8931,26.835,5.66958333333333,71.4166666666667,75.17028,535.616666666667,0.19,-1660.83333333333,24.7669583333333
1998-10-01,26.1,5.0114,71.6,73.87881,535.63,0.17,2349,25.21575,1.69380952380952,29.28,24.23,5.151,5.5706,71.6,71.6,74.09111,74.62185,524.21,515.94,0.18,0.18,2349,-2064,24.94347,24.85464,26.4983333333333,5.534,71.4666666666667,74.7279966666667,531.013333333333,0.185,-759.166666666667,24.8935683333333
1998-11-01,20.31,4.9292,71.8,74.09111,532.45,0.17,2349,25.5923,1.66157894736842,26.1,29.28,5.0114,5.151,71.6,71.6,73.87881,74.09111,535.63,524.21,0.17,0.18,2349,2349,25.21575,24.94347,25.265,5.37806666666667,71.55,74.4803183333333,528.878333333333,0.181666666666667,142.5,25.0562933333333
1998-12-01,21.82,4.5175,71.8,75.68333,528.23,0.17,286,25.69271,1.67045454545455,20.31,26.1,4.9292,5.0114,71.8,71.6,74.09111,73.87881,532.45,535.63,0.17,0.17,2349,2349,25.5923,25.21575,24.5983333333333,5.1686,71.6333333333333,74.5510833333333,528.198333333333,0.176666666666667,534.166666666667,25.1986616666667
1999-01-01,23.04,4.2868,71.9,77.48784,518.74,0.16,286,25.69324,1.65105263157895,21.82,20.31,4.5175,4.9292,71.8,71.8,75.68333,74.09111,528.23,532.45,0.17,0.17,286,2349,25.69271,25.5923,24.13,4.91108333333333,71.7166666666667,74.975675,525.866666666667,0.171666666666667,925.833333333333,25.3320183333333
1999-02-01,22.14,4.4319,71.9,76.10792,518.34,0.16,286,25.88916,1.62736842105263,23.04,21.82,4.2868,4.5175,71.9,71.8,77.48784,75.68333,518.74,528.23,0.16,0.17,286,286,25.69324,25.69271,23.7816666666667,4.7213,71.7666666666667,75.2233533333333,526.266666666667,0.168333333333333,1317.5,25.5044383333333
1999-03-01,30.15,4.6554,71.9,76.85095,514.44,0.15,-7096,26.02313,1.62086956521739,22.14,23.04,4.4319,4.2868,71.9,71.9,76.10792,77.48784,518.34,518.74,0.16,0.16,286,286,25.88916,25.69324,23.9266666666667,4.6387,71.8166666666667,75.6833266666667,524.638333333333,0.163333333333333,-256.666666666667,25.6843816666667
1999-04-01,33.33,4.592,71.8,76.53251,504.76,0.15,-7096,26.18101,1.60863636363636,30.15,22.14,4.6554,4.4319,71.9,71.9,76.85095,76.10792,514.44,518.34,0.15,0.16,-7096,286,26.02313,25.88916,25.1316666666667,4.5688,71.85,76.12561,519.493333333333,0.16,-1830.83333333333,25.8452583333333
1999-05-01,30.08,4.9068,71.8,77.59399,493.72,0.15,-7096,26.26786,1.616,33.33,30.15,4.592,4.6554,71.8,71.9,76.53251,76.85095,504.76,514.44,0.15,0.15,-7096,-7096,26.18101,26.02313,26.76,4.56506666666667,71.85,76.7094233333333,513.038333333333,0.156666666666667,-3405,25.9578516666667
1999-06-01,34.45,5.1716,71.9,77.1694,466.7,0.16,-5689,26.56745,1.59636363636364,30.08,33.33,4.9068,4.592,71.8,71.8,77.59399,76.53251,493.72,504.76,0.15,0.15,-7096,-7096,26.26786,26.18101,28.865,4.67408333333333,71.8666666666667,76.9571016666667,502.783333333333,0.155,-4400.83333333333,26.1036416666667
1999-07-01,36.54,5.3721,71.9,78.76161,455.82,0.16,-5689,26.93548,1.5752380952381,34.45,30.08,5.1716,4.9068,71.9,71.8,77.1694,77.59399,466.7,493.72,0.16,0.15,-5689,-7096,26.56745,26.26786,31.115,4.85496666666667,71.8666666666667,77.1693966666667,492.296666666667,0.155,-5396.66666666667,26.3106816666667
1999-08-01,39.27,5.4312,72,79.71694,455.88,0.16,-5689,27.19826,1.60590909090909,36.54,34.45,5.3721,5.1716,71.9,71.9,78.76161,77.1694,455.82,466.7,0.16,0.16,-5689,-5689,26.93548,26.56745,33.97,5.02151666666667,71.8833333333333,77.7709,481.886666666667,0.155,-6392.5,26.528865
1999-09-01,43.33,5.6909,72.1,81.09686,468.06,0.16,-5780,27.35237,1.6252380952381,39.27,36.54,5.4312,5.3721,72,71.9,79.71694,78.76161,455.88,455.82,0.16,0.16,-5689,-5689,27.19826,26.93548,36.1666666666667,5.1941,71.9166666666667,78.4785516666667,474.156666666667,0.156666666666667,-6173.16666666667,26.750405
1999-10-01,38.39,5.8801,72.1,81.09686,548.42,0.16,-5780,27.46525,1.657,43.33,39.27,5.6909,5.4312,72.1,72,81.09686,79.71694,468.06,455.88,0.16,0.16,-5780,-5689,27.35237,27.19826,37.01,5.40878333333333,71.9666666666667,79.2392766666667,481.433333333333,0.158333333333333,-5953.83333333333,26.964445
1999-11-01,43.38,5.3145,72.2,82.37064,517.17,0.15,-5780,27.87425,1.6205,38.39,43.33,5.8801,5.6909,72.1,72.1,81.09686,81.09686,548.42,468.06,0.16,0.16,-5780,-5780,27.46525,27.35237,39.2266666666667,5.47673333333333,72.0333333333334,80.035385,485.341666666667,0.158333333333333,-5734.5,27.2321766666667
1999-12-01,45.16,5.389,72.3,81.94604,499.34,0.17,-3492,28.14611,1.61391304347826,43.38,38.39,5.3145,5.8801,72.2,72.1,82.37064,81.09686,517.17,548.42,0.15,0.16,-5780,-5780,27.87425,27.46525,41.0116666666667,5.51296666666667,72.1,80.8314916666667,490.781666666667,0.16,-5368.33333333333,27.4952866666667
2000-01-01,48.59,5.8227,72.2,82.90137,499.83,0.17,-3492,28.42821,1.6415,45.16,43.38,5.389,5.3145,72.3,72.2,81.94604,82.37064,499.34,517.17,0.17,0.15,-3492,-5780,28.14611,27.87425,43.02,5.58806666666667,72.15,81.5214516666667,498.116666666667,0.161666666666667,-5002.16666666667,27.744075
2000-02-01,53.19,5.6347,72.2,83.21981,524.16,0.17,-3492,28.80048,1.6005,48.59,45.16,5.8227,5.389,72.2,72.3,82.90137,81.94604,499.83,499.34,0.17,0.17,-3492,-3492,28.42821,28.14611,45.34,5.62198333333333,72.1833333333333,82.1052633333333,509.496666666667,0.163333333333333,-4636,28.0111116666667
2000-03-01,46.64,5.3707,72.3,82.58293,496.6,0.18,-4325,29.06817,1.5795652173913,53.19,48.59,5.6347,5.8227,72.2,72.2,83.21981,82.90137,524.16,499.83,0.17,0.17,-3492,-3492,28.80048,28.42821,45.8916666666667,5.56861666666667,72.2166666666667,82.3529416666667,514.253333333333,0.166666666666667,-4393.5,28.2970783333333
2000-04-01,44.61,5.3213,72.3,82.37064,484.7,0.18,-4325,29.47432,1.5835,46.64,53.19,5.3707,5.6347,72.3,72.2,82.58293,83.21981,496.6,524.16,0.18,0.17,-4325,-3492,29.06817,28.80048,46.9283333333333,5.47548333333333,72.25,82.5652383333333,503.633333333333,0.17,-4151,28.6319233333333
2000-05-01,50.22,5.4033,72.4,81.6276,476.35,0.18,-4325,30.01351,1.51,44.61,46.64,5.3213,5.3707,72.3,72.3,82.37064,82.58293,484.7,496.6,0.18,0.18,-4325,-4325,29.47432,29.06817,48.0683333333333,5.49028333333333,72.2833333333333,82.4413983333333,496.83,0.175,-3908.5,28.9884666666667
2000-06-01,55.97,5.2097,72.5,81.73375,492.03,0.19,-4662,30.37996,1.50909090909091,50.22,44.61,5.4033,5.3213,72.4,72.3,81.6276,82.37064,476.35,484.7,0.18,0.18,-4325,-4325,30.01351,29.47432,49.87,5.4604,72.3166666666667,82.4060166666667,495.611666666667,0.178333333333333,-4103.5,29.360775
2000-07-01,47.12,5.2388,72.6,81.20301,483.77,0.19,-4662,30.63024,1.5065,55.97,50.22,5.2097,5.4033,72.5,72.4,81.73375,81.6276,492.03,476.35,0.19,0.18,-4662,-4325,30.37996,30.01351,49.625,5.36308333333333,72.3833333333333,82.1229566666667,492.935,0.181666666666667,-4298.5,29.72778
2000-08-01,56.9,5.3312,72.7,82.05219,471.54,0.19,-4662,30.94356,1.48869565217391,47.12,55.97,5.2388,5.2097,72.6,72.5,81.20301,81.73375,483.77,492.03,0.19,0.19,-4662,-4662,30.63024,30.37996,50.2433333333333,5.3125,72.4666666666667,81.9283533333333,484.165,0.185,-4493.5,30.08496
2000-09-01,52.71,5.3873,72.6,81.52145,467.72,0.19,-5660,31.1304,1.4335,56.9,47.12,5.3312,5.2388,72.7,72.6,82.05219,81.20301,471.54,483.77,0.19,0.19,-4662,-4662,30.94356,30.63024,51.255,5.31526666666667,72.5166666666667,81.75144,479.351666666667,0.186666666666667,-4716,30.428665
2000-10-01,55.79,5.2179,72.5,81.73375,460.62,0.24,-5660,31.42706,1.45047619047619,52.71,56.9,5.3873,5.3312,72.6,72.7,81.52145,82.05219,467.72,471.54,0.19,0.19,-5660,-4662,31.1304,30.94356,53.1183333333333,5.29803333333333,72.55,81.6452916666667,475.338333333333,0.196666666666667,-4938.5,30.7541216666667
2000-11-01,57.66,5.0983,72.4,82.47678,453.55,0.43,-5660,31.69397,1.42571428571429,55.79,52.71,5.2179,5.3873,72.5,72.6,81.73375,81.52145,460.62,467.72,0.24,0.19,-5660,-5660,31.42706,31.1304,54.3583333333333,5.2472,72.55,81.7868216666667,471.538333333333,0.238333333333333,-5161,31.0341983333333
2000-12-01,45.72,4.9118,72.5,85.13047,463.09,0.43,-5905,32.05176,1.4635,57.66,55.79,5.0983,5.2179,72.4,72.5,82.47678,81.73375,453.55,460.62,0.43,0.24,-5660,-5660,31.69397,31.42706,52.65,5.19755,72.55,82.3529416666667,466.715,0.278333333333333,-5368.16666666667,31.3128316666667
2001-01-01,48.58,4.8471,72.7,84.81203,450.01,0.44,-5905,32.53356,1.47809523809524,45.72,57.66,4.9118,5.0983,72.5,72.4,85.13047,82.47678,463.09,453.55,0.43,0.43,-5905,-5660,32.05176,31.69397,52.8933333333333,5.13226666666667,72.5666666666667,82.954445,461.088333333333,0.32,-5575.33333333333,31.6300516666667
2001-02-01,46.23,4.8248,72.6,85.02432,442.04,0.44,-5905,32.79147,1.45210526315789,48.58,45.72,4.8471,4.9118,72.7,72.5,84.81203,85.13047,450.01,463.09,0.44,0.43,-5905,-5905,32.53356,32.05176,51.115,5.04786666666667,72.55,83.4498,456.171666666667,0.361666666666667,-5782.5,31.9380366666667
2001-03-01,44.27,4.703,72.6,84.70588,442.94,0.44,-3018,33.30071,1.445,46.23,48.58,4.8248,4.8471,72.6,72.7,85.02432,84.81203,442.04,450.01,0.44,0.44,-5905,-5905,32.79147,32.53356,49.7083333333333,4.93381666666667,72.55,83.9805383333333,452.041666666667,0.403333333333333,-5342.16666666667,32.299755
2001-04-01,47.76,4.9468,72.7,83.6444,437.09,0.47,-3018,33.78078,1.43666666666667,44.27,46.23,4.703,4.8248,72.6,72.6,84.70588,85.02432,442.94,442.04,0.44,0.44,-3018,-5905,33.30071,32.79147,48.37,4.88863333333333,72.5833333333333,84.29898,448.12,0.441666666666667,-4901.83333333333,32.6920416666667
2001-05-01,47.38,5.1153,72.7,82.79523,454.84,0.47,-3018,33.95046,1.42636363636364,47.76,44.27,4.9468,4.703,72.7,72.6,83.6444,84.70588,437.09,442.94,0.47,0.44,-3018,-3018,33.78078,33.30071,46.6566666666667,4.89146666666667,72.6333333333333,84.352055,448.335,0.448333333333333,-4461.5,33.0681233333333
2001-06-01,43.76,5.1951,72.7,83.8567,449.79,0.5,-6402,34.08443,1.40238095238095,47.38,47.76,5.1153,4.9468,72.7,72.7,82.79523,83.6444,454.84,437.09,0.47,0.47,-3018,-3018,33.95046,33.78078,46.33,4.93868333333333,72.6666666666667,84.13976,446.118333333333,0.46,-4544.33333333333,33.4069016666667
2001-07-01,44.06,5.2037,72.6,83.00752,447.31,0.53,-6402,34.47093,1.41619047619048,43.76,47.38,5.1951,5.1153,72.7,72.7,83.8567,82.79523,449.79,454.84,0.5,0.47,-6402,-3018,34.08443,33.95046,45.5766666666667,4.99811666666667,72.65,83.8390083333333,445.668333333333,0.475,-4627.16666666667,33.7297966666667
2001-08-01,45.48,4.9854,72.6,85.02432,455.44,0.53,-6402,34.65672,1.43695652173913,44.06,43.76,5.2037,5.1951,72.6,72.7,83.00752,83.8567,447.31,449.79,0.53,0.5,-6402,-6402,34.47093,34.08443,45.4516666666667,5.02488333333333,72.65,83.8390083333333,447.901666666667,0.49,-4710,34.0406716666667
2001-09-01,39.01,4.9876,72.5,83.32596,471.89,0.53,-5832,34.90953,1.46333333333333,45.48,44.06,4.9854,5.2037,72.6,72.6,85.02432,83.00752,455.44,447.31,0.53,0.53,-6402,-6402,34.65672,34.47093,44.575,5.07231666666667,72.6333333333333,83.6090216666667,452.726666666667,0.505,-5179,34.3088083333333
2001-10-01,35.37,4.8253,72.5,83.75055,472.71,0.62,-5832,35.35916,1.45,39.01,45.48,4.9876,4.9854,72.5,72.6,83.32596,85.02432,471.89,455.44,0.53,0.53,-5832,-6402,34.90953,34.65672,42.51,5.05206666666667,72.6,83.6267133333334,458.663333333333,0.53,-5648,34.5718716666667
2001-11-01,32.52,4.6271,72.6,83.32596,462.02,0.77,-5832,35.56423,1.4355,35.37,39.01,4.8253,4.9876,72.5,72.5,83.75055,83.32596,472.71,471.89,0.62,0.53,-5832,-5832,35.35916,34.90953,40.0333333333333,4.9707,72.5833333333333,83.7151683333333,459.86,0.58,-6117,34.8408333333333
2001-12-01,33.33,4.8928,72.6,83.6444,463.43,0.78,-5508,35.70816,1.4415,32.52,35.37,4.6271,4.8253,72.6,72.5,83.32596,83.75055,462.02,472.71,0.77,0.62,-5832,-5832,35.56423,35.35916,38.295,4.92031666666667,72.5666666666667,83.679785,462.133333333333,0.626666666666667,-5968,35.111455
2002-01-01,32.65,4.9171,72.5,84.28129,471.81,0.79,-5508,35.57733,1.43285714285714,33.33,32.52,4.8928,4.6271,72.6,72.6,83.6444,83.32596,463.43,462.02,0.78,0.77,-5508,-5832,35.70816,35.56423,36.3933333333333,4.87255,72.55,83.89208,466.216666666667,0.67,-5819,35.295855
2002-02-01,36.28,4.9251,72.5,85.8735,493.19,0.98,-5508,35.52061,1.42315789473684,32.65,33.33,4.9171,4.8928,72.5,72.6,84.28129,83.6444,471.81,463.43,0.79,0.78,-5508,-5508,35.57733,35.70816,34.86,4.8625,72.5333333333333,84.03361,472.508333333333,0.745,-5670,35.4398366666667
2002-03-01,43.67,5.2202,72.5,88.42105,488.14,1,-5747,35.59612,1.42285714285714,36.28,32.65,4.9251,4.9171,72.5,72.5,85.8735,84.28129,493.19,471.81,0.98,0.79,-5508,-5508,35.52061,35.57733,35.6366666666667,4.90126666666667,72.5333333333333,84.8827916666667,475.216666666667,0.823333333333333,-5655.83333333333,35.5542683333333
2002-04-01,45.06,5.2331,72.6,86.0858,499.72,1.06,-5747,35.69456,1.44363636363636,43.67,36.28,5.2202,4.9251,72.5,72.5,88.42105,85.8735,488.14,493.19,1,0.98,-5747,-5508,35.59612,35.52061,37.2516666666667,4.96923333333333,72.55,85.272,479.718333333333,0.896666666666667,-5641.66666666667,35.6101683333333
2002-05-01,41.79,5.2689,72.6,88.95179,519.37,1.22,-5747,35.99594,1.46045454545455,45.06,43.67,5.2331,5.2202,72.6,72.5,86.0858,88.42105,499.72,488.14,1.06,1,-5747,-5747,35.69456,35.59612,38.7966666666667,5.0762,72.55,86.2096383333333,489.276666666667,0.971666666666667,-5627.5,35.68212
2002-06-01,44.32,5.099,72.7,82.47678,529.95,1.23,-8420,36.37849,1.484,41.79,45.06,5.2689,5.2331,72.6,72.6,88.95179,86.0858,519.37,499.72,1.22,1.06,-5747,-5747,35.99594,35.69456,40.6283333333333,5.11056666666667,72.5666666666667,86.015035,500.363333333333,1.04666666666667,-6112.83333333333,35.7938416666667
2002-07-01,44.53,5.0027,72.6,88.84564,516.3,1.23,-8420,36.77652,1.55681818181818,44.32,41.79,5.099,5.2689,72.7,72.6,82.47678,88.95179,529.95,519.37,1.23,1.22,-8420,-5747,36.37849,35.99594,42.6083333333333,5.12483333333333,72.5833333333333,86.77576,507.778333333333,1.12,-6598.16666666667,35.9937066666667
2002-08-01,47.61,4.746,72.7,87.14728,509.74,1.23,-8420,37.05396,1.53772727272727,44.53,44.32,5.0027,5.099,72.6,72.7,88.84564,82.47678,516.3,529.95,1.23,1.23,-8420,-8420,36.77652,36.37849,44.4966666666667,5.09498333333333,72.6166666666667,86.9880566666667,510.536666666667,1.16166666666667,-7083.5,36.249265
2002-09-01,49.94,4.5006,72.6,86.93498,523.39,1.24,-4643,37.37035,1.5555,47.61,44.53,4.746,5.0027,72.7,72.6,87.14728,88.84564,509.74,516.3,1.23,1.23,-8420,-8420,37.05396,36.77652,45.5416666666667,4.97505,72.6333333333333,86.7403783333333,516.411666666667,1.20166666666667,-6899.5,36.54497
2002-10-01,44.56,4.616,72.7,85.8735,518.21,1.37,-4643,37.72595,1.55727272727273,49.94,47.61,4.5006,4.746,72.6,72.7,86.93498,87.14728,523.39,509.74,1.24,1.23,-4643,-8420,37.37035,37.05396,45.4583333333333,4.8722,72.65,86.704995,519.493333333333,1.25333333333333,-6715.5,36.883535
2002-11-01,44.02,4.6378,72.8,87.04113,522.32,1.56,-4643,37.94158,1.5721052631579,44.56,49.94,4.616,4.5006,72.7,72.6,85.8735,86.93498,518.21,523.39,1.37,1.24,-4643,-4643,37.72595,37.37035,45.83,4.76701666666667,72.6833333333333,86.3865516666667,519.985,1.31,-6531.5,37.2078083333333
2002-12-01,51.2,4.5644,72.9,86.93498,544.68,1.58,-5492,38.25724,1.58666666666667,44.02,44.56,4.6378,4.616,72.8,72.7,87.04113,85.8735,522.32,518.21,1.56,1.37,-4643,-4643,37.94158,37.72595,46.9766666666667,4.67791666666667,72.7166666666667,87.129585,522.44,1.36833333333333,-6043.5,37.5209333333333
2003-01-01,54.76,4.3899,72.8,87.04113,583.11,1.67,-5492,38.45743,1.61809523809524,51.2,44.02,4.5644,4.6378,72.9,72.8,86.93498,87.04113,544.68,522.32,1.58,1.56,-5492,-4643,38.25724,37.94158,48.6816666666667,4.57578333333333,72.75,86.8288333333333,533.575,1.44166666666667,-5555.5,37.801085
2003-02-01,59.33,4.2131,72.6,88.42105,581.89,1.88,-5492,38.71848,1.60894736842105,54.76,51.2,4.3899,4.5644,72.8,72.9,87.04113,86.93498,583.11,544.68,1.67,1.58,-5492,-5492,38.45743,38.25724,50.635,4.48696666666667,72.7333333333333,87.0411283333333,545.6,1.55,-5067.5,38.078505
2003-03-01,50.01,4.3243,72.7,88.95179,548.63,1.91,-2774,39.03417,1.58190476190476,59.33,54.76,4.2131,4.3899,72.6,72.8,88.42105,87.04113,581.89,583.11,1.88,1.67,-5492,-5492,38.71848,38.45743,50.6466666666667,4.45758333333333,72.75,87.3772633333333,549.806666666667,1.66166666666667,-4756,38.3558083333333
2003-04-01,41.67,4.4663,72.7,88.84564,530.01,2,-2774,39.25584,1.57363636363636,50.01,59.33,4.3243,4.2131,72.7,72.6,88.95179,88.42105,548.63,581.89,1.91,1.88,-2774,-5492,39.03417,38.71848,50.165,4.43263333333333,72.75,87.87262,551.773333333333,1.76666666666667,-4444.5,38.61079
2003-05-01,47.8,4.2197,72.8,87.57187,575.13,2.09,-2774,39.62963,1.62238095238095,41.67,50.01,4.4663,4.3243,72.7,72.7,88.84564,88.95179,530.01,548.63,2,1.91,-2774,-2774,39.25584,39.03417,50.795,4.36295,72.75,87.9610766666667,560.575,1.855,-4133,38.8921316666667
2003-06-01,48.79,4.1127,72.9,88.73949,575.86,2.08,-6664,39.7837,1.66047619047619,47.8,41.67,4.2197,4.4663,72.8,72.7,87.57187,88.84564,575.13,530.01,2.09,2,-2774,-2774,39.62963,39.25584,50.3933333333333,4.28766666666667,72.75,88.2618283333333,565.771666666667,1.93833333333333,-4328.33333333333,39.1465416666667
2003-07-01,49.29,4.4078,72.8,89.27023,566.5,2.11,-6664,39.83092,1.62181818181818,48.79,47.8,4.1127,4.2197,72.9,72.8,88.73949,87.57187,575.86,575.13,2.08,2.09,-6664,-2774,39.7837,39.62963,49.4816666666667,4.29065,72.75,88.633345,563.003333333333,2.01166666666667,-4523.66666666667,39.3754566666667
2003-08-01,50.76,4.604,72.8,89.16409,578.51,2.26,-6664,40.14481,1.59428571428571,49.29,48.79,4.4078,4.1127,72.8,72.9,89.27023,88.73949,566.5,575.86,2.11,2.08,-6664,-6664,39.83092,39.7837,48.0533333333333,4.3558,72.7833333333333,88.757185,562.44,2.075,-4719,39.6131783333333
2003-09-01,46.81,4.7132,72.8,89.16409,607.46,2.31,-8823,40.60004,1.61571428571429,50.76,49.29,4.604,4.4078,72.8,72.8,89.16409,89.27023,578.51,566.5,2.26,2.11,-6664,-6664,40.14481,39.83092,47.52,4.42061666666667,72.8,88.7925683333333,572.245,2.14166666666667,-5727.16666666667,39.8741566666667
2003-10-01,46.69,4.9071,72.8,90.33171,607.79,2.35,-8823,41.05119,1.67909090909091,46.81,50.76,4.7132,4.604,72.8,72.8,89.16409,89.16409,607.46,578.51,2.31,2.26,-8823,-6664,40.60004,40.14481,48.3566666666667,4.49408333333333,72.8166666666667,89.0402466666667,585.208333333333,2.2,-6735.33333333333,40.1733816666667
2003-11-01,48.93,5.065,72.8,90.11942,627.37,2.52,-8823,41.48361,1.69,46.69,46.81,4.9071,4.7132,72.8,72.8,90.33171,89.16409,607.79,607.46,2.35,2.31,-8823,-8823,41.05119,40.60004,48.545,4.63496666666667,72.8166666666667,89.4648383333333,593.915,2.27166666666667,-7743.5,40.4823783333333
2003-12-01,52.36,4.896,72.8,90.86245,653.84,2.51,-5387,41.89103,1.75090909090909,48.93,46.69,5.065,4.9071,72.8,72.8,90.11942,90.33171,627.37,607.79,2.52,2.35,-8823,-8823,41.48361,41.05119,49.14,4.76551666666667,72.8,89.818665,606.911666666667,2.34333333333333,-7530.66666666667,40.8336
2004-01-01,52.98,4.7875,73,93.09155,663.31,2.49,-5387,42.36495,1.825,52.36,48.93,4.896,5.065,72.8,72.8,90.86245,90.11942,653.84,627.37,2.51,2.52,-5387,-8823,41.89103,41.48361,49.755,4.8288,72.8333333333333,90.4555516666667,623.046666666667,2.40666666666667,-7317.83333333333,41.2559383333333
2004-02-01,57.64,4.8056,73,93.09155,645.49,2.5,-5387,42.77335,1.86789473684211,52.98,52.36,4.7875,4.896,73,72.8,93.09155,90.86245,663.31,653.84,2.49,2.51,-5387,-5387,42.36495,41.89103,50.9016666666667,4.8624,72.8666666666667,91.1101283333333,634.21,2.44666666666667,-7105,41.6940283333333
2004-03-01,56.64,4.7088,73,93.62229,644.17,2.48,-8165,43.199,1.82695652173913,57.64,52.98,4.8056,4.7875,73,73,93.09155,93.09155,645.49,663.31,2.5,2.49,-5387,-5387,42.77335,42.36495,52.54,4.86166666666667,72.9,91.8531616666667,640.328333333333,2.475,-6995.33333333333,42.1271883333333
2004-04-01,59.02,4.957,73,92.87926,636.75,2.43,-8165,43.99917,1.80363636363636,56.64,57.64,4.7088,4.8056,73,73,93.62229,93.09155,644.17,645.49,2.48,2.5,-8165,-5387,43.199,42.77335,54.595,4.86998333333333,72.9333333333333,92.2777533333333,645.155,2.48833333333333,-6885.66666666667,42.6185183333333
2004-05-01,62.61,5.1118,72.9,91.18089,602.53,2.4,-8165,44.08874,1.7845,59.02,56.64,4.957,4.7088,73,73,92.87926,93.62229,636.75,644.17,2.43,2.48,-8165,-8165,43.99917,43.199,56.875,4.87778333333333,72.95,92.454665,641.015,2.46833333333333,-6776,43.0527066666667
2004-06-01,57.98,5.2,72.9,90.22556,614.23,2.22,-8327,44.23878,1.82863636363636,62.61,59.02,5.1118,4.957,72.9,73,91.18089,92.87926,602.53,636.75,2.4,2.43,-8165,-8165,44.08874,43.99917,57.8116666666667,4.92845,72.9666666666667,92.3485166666667,634.413333333333,2.42,-7266,43.4439983333333
2004-07-01,68.63,5.1083,72.8,89.37638,623.81,2.09,-8327,45.01102,1.84428571428571,57.98,62.61,5.2,5.1118,72.9,72.9,90.22556,91.18089,614.23,602.53,2.22,2.4,-8327,-8165,44.23878,44.08874,60.42,4.98191666666667,72.9333333333333,91.7293216666667,627.83,2.35333333333333,-7756,43.88501
2004-08-01,65.96,5.0071,72.8,88.3149,627.2,2.02,-8327,45.55583,1.81909090909091,68.63,57.98,5.1083,5.2,72.8,72.9,89.37638,90.22556,623.81,614.23,2.09,2.22,-8327,-8327,45.01102,44.23878,61.8066666666667,5.0155,72.9,90.9332133333333,624.781666666667,2.27333333333333,-8246,44.3487566666667
2004-09-01,77.59,4.9109,72.9,89.16409,633.45,1.79,-10774,45.9862,1.79380952380952,65.96,68.63,5.0071,5.1083,72.8,72.8,88.3149,89.37638,627.2,623.81,2.02,2.09,-8327,-8327,45.55583,45.01102,65.2983333333333,5.04918333333333,72.8833333333333,90.19018,622.995,2.15833333333333,-8680.83333333333,44.81329
2004-10-01,80.49,4.7683,72.9,89.16409,653.82,1.7,-10774,46.33333,1.807,77.59,65.96,4.9109,5.0071,72.9,72.8,89.16409,88.3149,633.45,627.2,1.79,2.02,-10774,-8327,45.9862,45.55583,68.8766666666667,5.01773333333333,72.8666666666667,89.570985,625.84,2.03666666666667,-9115.66666666667,45.2023166666667
2004-11-01,76.35,4.6903,73,89.90712,682.8,1.76,-10774,46.83802,1.8605,80.49,77.59,4.7683,4.9109,72.9,72.9,89.16409,89.16409,653.82,633.45,1.7,1.79,-10774,-10774,46.33333,45.9862,71.1666666666667,4.94748333333333,72.8833333333333,89.35869,639.218333333333,1.93,-9550.5,45.66053
2004-12-01,67.78,4.5316,73,90.43786,689.64,1.66,-4121,47.22625,1.92869565217391,76.35,80.49,4.6903,4.7683,73,72.9,89.90712,89.16409,682.8,653.82,1.76,1.7,-10774,-10774,46.83802,46.33333,72.8,4.83608333333333,72.9,89.3940733333333,651.786666666667,1.83666666666667,-8849.5,46.1584416666667
2005-01-01,75,4.5419,73.1,91.81778,659.79,1.52,-4121,47.64698,1.88,67.78,76.35,4.5316,4.6903,73,73,90.43786,89.90712,689.64,682.8,1.66,1.76,-4121,-10774,47.22625,46.83802,73.8616666666667,4.74168333333333,72.95,89.8009733333333,657.783333333333,1.74166666666667,-8148.5,46.5977683333333
2005-02-01,80.06,4.5884,73.2,91.81778,654.92,0.99,-4121,48.0829,1.88736842105263,75,67.78,4.5419,4.5316,73.1,73,91.81778,90.43786,659.79,689.64,1.52,1.66,-4121,-4121,47.64698,47.22625,76.2116666666667,4.6719,73.0166666666667,90.3847866666667,662.403333333333,1.57,-7447.5,47.0189466666667
2005-03-01,85.04,4.796,73.1,88.95179,666.68,0.33,-7234,48.52468,1.90434782608696,80.06,75,4.5884,4.5419,73.2,73.1,91.81778,91.81778,654.92,659.79,0.99,1.52,-4121,-4121,48.0829,47.64698,77.4533333333333,4.65275,73.05,90.3494033333333,667.941666666667,1.32666666666667,-6857.5,47.4420266666667
2005-04-01,75.82,4.6218,72.9,92.34852,654.58,0.18,-7234,48.98328,1.89571428571429,85.04,80.06,4.796,4.5884,73.1,73.2,88.95179,91.81778,666.68,654.92,0.33,0.99,-7234,-4121,48.52468,48.0829,76.675,4.62833333333333,73.05,90.8801416666667,668.068333333333,1.07333333333333,-6267.5,47.883685
